    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419336
    0.316942    0.008626   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419334
    0.316942    0.008625   -0.419334
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316941    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008626   -0.419335
    0.316943    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316943    0.008626   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419334
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316941    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419334
    0.316942    0.008625   -0.419334
    0.316942    0.008626   -0.419334
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419334
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419334
    0.316942    0.008626   -0.419335
    0.316942    0.008626   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316942    0.008626   -0.419334
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419334
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419334
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419334
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316941    0.008626   -0.419335
    0.316942    0.008625   -0.419334
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316941    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316943    0.008626   -0.419335
    0.316942    0.008625   -0.419336
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419334
    0.316943    0.008625   -0.419335
    0.316943    0.008625   -0.419336
    0.316942    0.008626   -0.419336
    0.316941    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316941    0.008626   -0.419335
    0.316942    0.008626   -0.419335
    0.316943    0.008625   -0.419336
    0.316942    0.008625   -0.419336
    0.316941    0.008625   -0.419335
    0.316942    0.008626   -0.419335
    0.316943    0.008626   -0.419335
    0.316943    0.008625   -0.419335
    0.316941    0.008625   -0.419335
    0.316941    0.008625   -0.419334
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316941    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316941    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316943    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316941    0.008626   -0.419335
    0.316942    0.008625   -0.419335
    0.316943    0.008625   -0.419335
    0.316943    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316942    0.008625   -0.419335
    0.316943    0.008626   -0.419336
    0.316943    0.008626   -0.419335
    0.316942    0.008625   -0.419335
